nameseq,A_LncRNA,C_LncRNA,G_LncRNA,T_LncRNA,AA_LncRNA,AC_LncRNA,AG_LncRNA,AT_LncRNA,CA_LncRNA,CC_LncRNA,CG_LncRNA,CT_LncRNA,GA_LncRNA,GC_LncRNA,GG_LncRNA,GT_LncRNA,TA_LncRNA,TC_LncRNA,TG_LncRNA,TT_LncRNA
NONHSAT114816,0.3012884043607532,0.199207135777998,0.1869838123554674,0.3125206475057813,0.0971579643093192,0.0532055518836748,0.0684071381361533,0.0826173165895571,0.076668869795109,0.0436219431592861,0.0059484467944481,0.0730337078651685,0.0657633840052875,0.0337078651685393,0.0396563119629874,0.0479180436219431,0.0617977528089887,0.0687376074025115,0.0730337078651685,0.1087243886318572
NONHSAT115641,0.2492012779552715,0.2149703331811958,0.2341396622546782,0.3016887266088544,0.0726027397260273,0.0438356164383561,0.0634703196347031,0.0694063926940639,0.0703196347031963,0.0579908675799086,0.0086757990867579,0.0780821917808219,0.0593607305936073,0.0552511415525114,0.0602739726027397,0.0593607305936073,0.0470319634703196,0.0579908675799086,0.1013698630136986,0.0949771689497716
NONHSAT115733,0.3811475409836065,0.2172131147540983,0.151639344262295,0.25,0.1563786008230452,0.074074074074074,0.074074074074074,0.0781893004115226,0.0946502057613168,0.0576131687242798,0.0123456790123456,0.0534979423868312,0.0534979423868312,0.0411522633744856,0.0164609053497942,0.0411522633744856,0.0781893004115226,0.0452674897119341,0.0452674897119341,0.0781893004115226
NONHSAT119809,0.2330567081604426,0.261237897648686,0.2520746887966805,0.2536307053941908,0.0596576171537264,0.0468614905758257,0.0762579975791111,0.0501469825350164,0.072280823102196,0.0785059657617153,0.0290506657444233,0.0814456164620439,0.0575825696005533,0.0733183468787826,0.072280823102196,0.0489365381289987,0.0435759986166349,0.0624243472246239,0.0745287912848002,0.0731454262493515
NONHSAT120000,0.2609708737864077,0.2477669902912621,0.2706796116504854,0.2205825242718446,0.0784770784770784,0.0516705516705516,0.0835275835275835,0.047008547008547,0.073038073038073,0.0714840714840714,0.0353535353535353,0.0679875679875679,0.0765345765345765,0.0644910644910645,0.0796425796425796,0.0501165501165501,0.033022533022533,0.0598290598290598,0.0722610722610722,0.0555555555555555
NONHSAT120307,0.3227480916030534,0.1740458015267175,0.1789312977099236,0.3242748091603053,0.111484422724496,0.0592547342700061,0.0650580329871716,0.0867440439828955,0.0714722052535125,0.0311545510079413,0.0051924251679902,0.0662797800855223,0.0543677458766035,0.0293219303604153,0.0412339645693341,0.0540623091020158,0.0852168601099572,0.0543677458766035,0.0675015271838729,0.1172877214416615
NONHSAT122625,0.2848920863309352,0.1942446043165467,0.2143884892086331,0.3064748201438849,0.0965417867435158,0.0533141210374639,0.0662824207492795,0.069164265129683,0.069164265129683,0.0417867435158501,0.0043227665706051,0.0778097982708933,0.0605187319884726,0.0417867435158501,0.0619596541786743,0.0504322766570605,0.0590778097982708,0.0576368876080691,0.0821325648414985,0.1080691642651296
NONHSAT123063,0.3058321479374111,0.2038880986249407,0.2105263157894736,0.2797534376481745,0.1166982922201138,0.0512333965844402,0.060246679316888,0.0773244781783681,0.0512333965844402,0.0498102466793168,0.0341555977229601,0.068785578747628,0.0569259962049335,0.0507590132827324,0.0531309297912713,0.0498102466793168,0.0811195445920303,0.0521821631878557,0.0626185958254269,0.083965844402277
NONHSAT123136,0.2723724560914413,0.2058823529411764,0.1887371062168943,0.3330080847504879,0.0793252474557368,0.0504670291370416,0.0623170221664575,0.0803011292346298,0.068869371253311,0.0493517356754496,0.0103164645197267,0.0773734838979506,0.055764673079604,0.0397323295692179,0.0387564477903248,0.0545099679353129,0.068451136205214,0.0663599609647288,0.0773734838979506,0.1207305172173428
NONHSAT123221,0.2523191094619666,0.3061224489795918,0.2207792207792207,0.2207792207792207,0.0483271375464684,0.0724907063197026,0.0836431226765799,0.0483271375464684,0.1003717472118959,0.0947955390334572,0.020446096654275,0.0892193308550185,0.0613382899628252,0.070631970260223,0.0501858736059479,0.0390334572490706,0.0427509293680297,0.0687732342007435,0.0650557620817843,0.0446096654275092
NONHSAT123693,0.2856159669649002,0.1826106905253498,0.208534067446662,0.3232392750630878,0.0947682423129876,0.0458926112895823,0.0681505277650298,0.0768701239100504,0.0681505277650298,0.0396971087654887,0.0096374483708122,0.0651675080312069,0.0582836163377696,0.0413033501606241,0.0454336851766865,0.0635612666360715,0.0644791188618632,0.0557595227168425,0.0851307939421753,0.1177145479577788
NONHSAT124106,0.2066905615292712,0.3285543608124253,0.2377538829151732,0.2270011947431302,0.0526315789473684,0.0514354066985645,0.0574162679425837,0.0442583732057416,0.0669856459330143,0.1232057416267942,0.0358851674641148,0.1028708133971291,0.0657894736842105,0.062200956937799,0.0753588516746411,0.034688995215311,0.0215311004784689,0.0909090909090909,0.069377990430622,0.0454545454545454
NONHSAT124436,0.261028293276544,0.2242166108913903,0.1962275631274718,0.3185275327045938,0.0757760194765672,0.0556908094948265,0.0562994522215459,0.0733414485696895,0.0721241631162507,0.0511259890444309,0.019780888618381,0.0812538040170419,0.049908703590992,0.0456482045039561,0.0432136335970785,0.0575167376749847,0.0632988435788192,0.0715155203895313,0.076993304930006,0.1065124771758977
NONHSAT125622,0.2890818858560794,0.1674937965260546,0.1774193548387097,0.3660049627791563,0.0968944099378882,0.0385093167701863,0.0571428571428571,0.0968944099378882,0.0608695652173913,0.0385093167701863,0.0024844720496894,0.0658385093167701,0.0521739130434782,0.0322981366459627,0.0434782608695652,0.0496894409937888,0.0795031055900621,0.0583850931677018,0.0745341614906832,0.1527950310559006
NONHSAT125791,0.2408187838651415,0.2528597230583985,0.2299819385912101,0.2763395544852498,0.0665362035225048,0.0504290230317627,0.0702995634502483,0.0535902453710672,0.0733102513924431,0.0770736113201866,0.0198705404184856,0.082643384013247,0.0558482613277133,0.056600933313262,0.0590094836670179,0.0584073460785789,0.0450097847358121,0.0687942194791509,0.0808369712479301,0.0817401776305885
NONHSAT125946,0.3101555352241537,0.2131747483989021,0.1838975297346752,0.292772186642269,0.097069597069597,0.0641025641025641,0.0659340659340659,0.0833333333333333,0.0815018315018315,0.0521978021978022,0.01007326007326,0.0695970695970696,0.0613553113553113,0.0338827838827838,0.0375457875457875,0.0512820512820512,0.0705128205128205,0.0631868131868131,0.0705128205128205,0.0879120879120879
NONHSAT128188,0.2769197302588644,0.2125299108113987,0.1970850554709593,0.3134653034587775,0.075065274151436,0.0528720626631853,0.0715839860748477,0.0772410791993037,0.0770234986945169,0.0565709312445604,0.0095735422106179,0.0694081810269799,0.0546127067014795,0.0448215839860748,0.0454743255004351,0.052219321148825,0.070278503046127,0.0583115752828546,0.070278503046127,0.1146649260226283
NONHSAT130006,0.3550884955752212,0.1803097345132743,0.1570796460176991,0.3075221238938053,0.1295681063122923,0.0586932447397563,0.0631229235880398,0.1029900332225913,0.0863787375415282,0.0387596899224806,0.0022148394241417,0.0531561461794019,0.0498338870431893,0.0321151716500553,0.0420819490586932,0.0332225913621262,0.0897009966777408,0.0509413067552602,0.0487264673311184,0.1184939091915836
NONHSAT130018,0.3188867643934565,0.1523263224984066,0.1699596345867856,0.3588272785213511,0.1200594985125371,0.0484487887802804,0.0541861453463663,0.0962600934976625,0.0603484912877178,0.0269868253293667,0.0063748406289842,0.0584360390990225,0.0541861453463663,0.0254993625159371,0.0327241818954526,0.0575860603484912,0.0843603909902252,0.0514237144071398,0.0764980875478113,0.1466213344666383
NONHSAT130404,0.3028731045490822,0.2114924181963288,0.1827613727055068,0.3028731045490822,0.1081836327345309,0.0522954091816367,0.0666666666666666,0.0758483033932135,0.0714570858283433,0.0578842315369261,0.0055888223552894,0.0766467065868263,0.0530938123752495,0.0471057884231536,0.0435129740518962,0.0391217564870259,0.0702594810379241,0.0542914171656686,0.0666666666666666,0.111377245508982
NONHSAT130775,0.3168168168168168,0.2049549549549549,0.2149649649649649,0.2632632632632632,0.1146433041301627,0.053316645807259,0.0710888610763454,0.0775969962453066,0.0740926157697121,0.0505632040050062,0.025531914893617,0.0548185231539424,0.0658322903629537,0.0513141426783479,0.0550688360450563,0.0428035043804755,0.0623279098873592,0.0495619524405506,0.0633291614518147,0.0881101376720901
NONHSAT130782,0.3132497273718648,0.1938386041439476,0.1892039258451472,0.3037077426390403,0.1008999181892555,0.0553586037632942,0.0741750749931824,0.082901554404145,0.074447777474775,0.0433596945732206,0.0027270248159258,0.0733569675484046,0.067902917916553,0.0294518680119989,0.0447232069811835,0.0469048268339241,0.0698118352877011,0.0657212980638123,0.0676302154349604,0.1006272157076629
NONHSAT131072,0.253183051554999,0.2222917971195992,0.2521394280943436,0.2723857232310582,0.0655532359081419,0.0507306889352818,0.0801670146137787,0.0567849686847599,0.0747390396659707,0.060125260960334,0.0112734864300626,0.0762004175365344,0.0678496868475991,0.0534446764091858,0.074321503131524,0.0565762004175365,0.0450939457202505,0.0578288100208768,0.0864300626304801,0.0828810020876826
NONHSAT131104,0.2331453129196884,0.2570507655116841,0.2210582863282299,0.2887456352403975,0.0634067705534658,0.0480924234282643,0.0617947340139709,0.0599140247178936,0.07684040838259,0.0701235894680279,0.0233745298226759,0.0865126276195593,0.0483610961848468,0.0650188070929607,0.0585706609349811,0.0491671144545943,0.0443310048361096,0.0738850080601827,0.0773777538957549,0.0932294465341214
NONHSAT131173,0.2965714285714286,0.2165714285714285,0.228,0.2588571428571428,0.0857632933104631,0.0583190394511149,0.082904516866781,0.0691823899371069,0.0846197827329902,0.0526014865637507,0.0080045740423098,0.0714694110920526,0.0863350485991995,0.0485991995425957,0.050314465408805,0.0428816466552315,0.0400228702115494,0.057175528873642,0.0863350485991995,0.0754716981132075
NONHSAT132848,0.2777777777777778,0.2202380952380952,0.2023809523809523,0.2996031746031746,0.0913151364764268,0.0496277915632754,0.0635235732009925,0.0729528535980148,0.0650124069478908,0.0600496277915632,0.0133995037220843,0.0818858560794044,0.0620347394540942,0.0431761786600496,0.0486352357320099,0.0486352357320099,0.0595533498759305,0.0674937965260546,0.0764267990074441,0.0962779156327543
NONHSAT132849,0.245088868101029,0.2432179607109448,0.2086061739943872,0.3030869971936389,0.0617977528089887,0.047752808988764,0.0664794007490636,0.0683520599250936,0.0636704119850187,0.0664794007490636,0.0205992509363295,0.0926966292134831,0.0664794007490636,0.048689138576779,0.048689138576779,0.0449438202247191,0.0524344569288389,0.0805243445692883,0.0730337078651685,0.097378277153558
NONHSAT133739,0.2868125369603784,0.2205795387344766,0.1880544056771141,0.3045535186280307,0.0822485207100591,0.050887573964497,0.0798816568047337,0.0733727810650887,0.0739644970414201,0.0568047337278106,0.0041420118343195,0.0857988165680473,0.0644970414201183,0.0437869822485207,0.0313609467455621,0.0485207100591716,0.065680473372781,0.0692307692307692,0.0727810650887574,0.0970414201183432
NONHSAT133935,0.2891513560804899,0.1706036745406824,0.1544181977252843,0.3858267716535433,0.1015317286652078,0.0411378555798687,0.0512035010940919,0.0954048140043763,0.0520787746170678,0.036761487964989,0.0061269146608315,0.0752735229759299,0.04945295404814,0.0301969365426695,0.0231947483588621,0.0516411378555798,0.0862144420131291,0.0625820568927789,0.073960612691466,0.1632385120350109
NONHSAT134684,0.2716332378223495,0.2739255014326647,0.2300859598853868,0.2243553008595988,0.0785325308111206,0.0676411579249068,0.0765262252794497,0.0487245629120091,0.0894239036973344,0.0816852966466036,0.0203496703926626,0.0825451418744626,0.0596159357982229,0.0656348523932358,0.0650616222413299,0.0398394955574663,0.0441387216967612,0.058756090570364,0.0682143880768128,0.053310404127257
NONHSAT136900,0.2843651626442812,0.2051416579223504,0.1484784889821616,0.3620146904512067,0.0755905511811023,0.0414698162729658,0.0561679790026246,0.110761154855643,0.0782152230971128,0.0572178477690288,0.0020997375328083,0.0677165354330708,0.0498687664041994,0.0288713910761154,0.0241469816272965,0.0456692913385826,0.0808398950131233,0.0776902887139107,0.0661417322834645,0.1375328083989501
NONHSAT137303,0.2428571428571428,0.3157142857142857,0.1828571428571428,0.2585714285714285,0.0660950339406931,0.0732404430153626,0.0482315112540192,0.0553769203286888,0.090032154340836,0.1089674883887102,0.0175062522329403,0.0993211861379064,0.0396570203644158,0.0528760271525544,0.0553769203286888,0.0350125044658806,0.0471596998928188,0.0803858520900321,0.0618077884958913,0.0689531975705609
NONHSAT137988,0.2751297781972628,0.1986786219915054,0.2147239263803681,0.3114676734308636,0.0703493862134088,0.0495750708215297,0.0698772426817752,0.0854579792256846,0.068932955618508,0.0514636449480642,0.0094428706326723,0.068932955618508,0.0741265344664778,0.036827195467422,0.0514636449480642,0.0524079320113314,0.0618508026440037,0.0609065155807365,0.0835694050991501,0.1048158640226629
NONHSAT137990,0.2985221674876847,0.2246305418719212,0.2364532019704433,0.2403940886699507,0.0904163587090416,0.0583887657058388,0.0837644740083764,0.0660261148066026,0.0822862774082286,0.0620842572062084,0.0113328406011332,0.0687361419068736,0.0832717418083271,0.0475486573047548,0.0583887657058388,0.0473022912047302,0.0426213353042621,0.0564178369056417,0.0830253757083025,0.0583887657058388
NONHSAT141063,0.2413582135209544,0.2603242581829305,0.2857142857142857,0.2126032425818293,0.0664014687882496,0.0523255813953488,0.078641370869033,0.0437576499388004,0.0731334149326805,0.0777233782129743,0.040391676866585,0.0691554467564259,0.071297429620563,0.0789473684210526,0.0884332925336597,0.0471236230110159,0.0302937576499388,0.05140758873929,0.0783353733170134,0.0526315789473684
NONHSAT146130,0.246705710102489,0.2547584187408492,0.2338945827232796,0.2646412884333821,0.0673745880629805,0.0534602709630172,0.0717685829366532,0.0541926034419626,0.0853167337971439,0.068106920541926,0.0157451482973269,0.0856829000366166,0.052361772244599,0.0659099231050897,0.0604174295129989,0.0552911021603808,0.0417429512998901,0.0673745880629805,0.0860490662760893,0.0692054192603442
NONHSAT146396,0.2558647026732133,0.2176759410801964,0.243316966721222,0.2831423895253682,0.0655021834061135,0.0447598253275109,0.0818777292576419,0.0633187772925764,0.0693231441048034,0.0616812227074235,0.0120087336244541,0.0747816593886462,0.0627729257641921,0.0616812227074235,0.0627729257641921,0.0562227074235807,0.0584061135371179,0.0496724890829694,0.0867903930131004,0.0884279475982532
NONHSAT146833,0.2661870503597122,0.1903204708960104,0.2262916939175932,0.3172007848266841,0.0837696335078534,0.0425392670157068,0.0602094240837696,0.0798429319371727,0.0569371727748691,0.0464659685863874,0.0071989528795811,0.0798429319371727,0.0582460732984293,0.0431937172774869,0.0634816753926701,0.0615183246073298,0.0667539267015706,0.0582460732984293,0.0955497382198952,0.0962041884816753
NONHSAT000092,0.2838616714697406,0.3184438040345821,0.1412103746397694,0.2564841498559078,0.0793650793650793,0.0865800865800865,0.0432900432900432,0.075036075036075,0.0764790764790764,0.1096681096681096,0.0404040404040404,0.0909090909090909,0.0461760461760461,0.0389610389610389,0.0259740259740259,0.0303030303030303,0.0822510822510822,0.0822510822510822,0.0317460317460317,0.0606060606060606
NONHSAT000786,0.236,0.23975,0.2755,0.24875,0.0590147536884221,0.0462615653913478,0.0847711927981995,0.04576144036009,0.0695173793448362,0.0710177544386096,0.0255063765941485,0.0737684421105276,0.070017504376094,0.0635158789697424,0.0842710677669417,0.0577644411102775,0.037509377344336,0.0590147536884221,0.080770192548137,0.0715178794698674
NONHSAT001063,0.2232796486090776,0.2855051244509516,0.3045387994143484,0.1866764275256222,0.0735994141340168,0.0512632735261808,0.0717685829366532,0.0267301354815086,0.0611497619919443,0.0853167337971439,0.0765287440497986,0.0626144269498352,0.0655437568656169,0.0970340534602709,0.1010618820944709,0.0406444525814719,0.0230684730867813,0.0519956060051263,0.0552911021603808,0.0563896008787989
NONHSAT001969,0.2845849802371542,0.1870882740447957,0.2542819499341238,0.2740447957839262,0.0910290237467018,0.050131926121372,0.0778364116094986,0.0646437994722955,0.0712401055408971,0.0408970976253298,0.0131926121372031,0.0620052770448548,0.075197889182058,0.050131926121372,0.0646437994722955,0.0646437994722955,0.0474934036939313,0.046174142480211,0.0976253298153034,0.0831134564643799
NONHSAT004185,0.3145891908778506,0.1671352702280537,0.1852546079350203,0.3330209309590753,0.1115625,0.046875,0.065625,0.090625,0.0621875,0.036875,0.01125,0.056875,0.0525,0.0340625,0.041875,0.056875,0.088125,0.049375,0.0665625,0.12875
NONHSAT005809,0.3063118811881188,0.1718234323432343,0.1922442244224422,0.3296204620462046,0.1015060862389106,0.0482772849185062,0.0699401691768104,0.086445223849804,0.0623065813905508,0.0381679389312977,0.0070146482360222,0.064369713224675,0.0633381473076129,0.0315659170621002,0.039818444398597,0.0575613781720651,0.0792242624303693,0.0538477408706416,0.0755106251289457,0.1211058386630905
NONHSAT009463,0.3217391304347826,0.168695652173913,0.217391304347826,0.2921739130434783,0.1080139372822299,0.0522648083623693,0.0696864111498257,0.0923344947735191,0.073170731707317,0.0331010452961672,0.0104529616724738,0.0522648083623693,0.0801393728222996,0.0278745644599303,0.0540069686411149,0.0557491289198606,0.0592334494773519,0.0557491289198606,0.0836236933797909,0.0923344947735191
NONHSAT031120,0.2384161752316765,0.2552653748946925,0.2931760741364785,0.2131423757371524,0.0522765598650927,0.0522765598650927,0.0919055649241146,0.042158516020236,0.0801011804384485,0.0691399662731871,0.0337268128161888,0.072512647554806,0.0767284991568296,0.0750421585160202,0.0902192242833052,0.0505902192242833,0.0295109612141652,0.0590219224283305,0.0767284991568296,0.0480607082630691
NONHSAT031461,0.2097995545657015,0.2632516703786191,0.288641425389755,0.2383073496659243,0.0516934046345811,0.0418894830659536,0.0770944741532976,0.0392156862745098,0.0721925133689839,0.0868983957219251,0.0249554367201426,0.0788770053475935,0.0570409982174688,0.070409982174688,0.1073975044563279,0.0539215686274509,0.0289661319073083,0.0637254901960784,0.0793226381461675,0.0663992869875222
NONHSAT031584,0.1942708333333333,0.3244791666666666,0.3130208333333333,0.1682291666666666,0.0521104742053152,0.0463783220427305,0.0724335591453882,0.0234497133923918,0.0500260552371026,0.1307972902553413,0.0849400729546638,0.0588848358520062,0.0656591974986972,0.092235539343408,0.1141219385096404,0.041167274622199,0.0265763418447107,0.054715997915581,0.0416883793642522,0.0448150078165711
NONHSAT033355,0.3020263750402058,0.1791572853007398,0.2010292698616918,0.3177870697973625,0.0955598455598455,0.0479407979407979,0.0656370656370656,0.0929858429858429,0.0601673101673101,0.0424710424710424,0.0112612612612612,0.0653153153153153,0.0633848133848133,0.0357142857142857,0.0456885456885456,0.0559845559845559,0.083011583011583,0.053088803088803,0.0785070785070785,0.1032818532818532
NONHSAT037134,0.2350877192982456,0.2070175438596491,0.2701754385964912,0.287719298245614,0.0633802816901408,0.028169014084507,0.0880281690140845,0.056338028169014,0.0598591549295774,0.0492957746478873,0.0492957746478873,0.0492957746478873,0.0704225352112676,0.0598591549295774,0.0669014084507042,0.0739436619718309,0.0387323943661971,0.0704225352112676,0.0669014084507042,0.1091549295774647
NONHSAT040802,0.3048832271762208,0.2093418259023354,0.2522292993630573,0.2335456475583864,0.1129991503823279,0.0501274426508071,0.0824129141886151,0.0590484282073067,0.0620220900594732,0.0501274426508071,0.0373831775700934,0.0598980458793542,0.0768903993203058,0.0658453695836873,0.0666949872557349,0.0429056924384027,0.0531011045029736,0.0429056924384027,0.0658453695836873,0.0717926932880203
NONHSAT040814,0.1869254341164453,0.2819203268641471,0.3013278855975485,0.229826353421859,0.0378323108384458,0.0511247443762781,0.0705521472392638,0.0276073619631901,0.0736196319018405,0.0777096114519427,0.0429447852760736,0.0879345603271983,0.0644171779141104,0.0869120654396728,0.0766871165644171,0.0725971370143149,0.0112474437627811,0.0664621676891615,0.1114519427402863,0.0408997955010225
NONHSAT041505,0.2322126661454261,0.3080531665363565,0.2869429241594996,0.1727912431587177,0.068075117370892,0.056338028169014,0.0758998435054773,0.0312989045383411,0.0852895148669796,0.0931142410015649,0.0602503912363067,0.069640062597809,0.056338028169014,0.0931142410015649,0.096244131455399,0.041471048513302,0.0226917057902973,0.0649452269170579,0.054773082942097,0.0305164319248826
NONHSAT052809,0.1801566579634465,0.3263707571801567,0.3113577023498694,0.1821148825065274,0.0600914435009797,0.0287393860222077,0.0600914435009797,0.0306988896146309,0.0418027433050293,0.1365120836054866,0.093403004572175,0.054866100587851,0.062704114957544,0.1058131939908556,0.1077726975832789,0.0352710646636185,0.015676028739386,0.054866100587851,0.0502939255388634,0.0613977792292619
NONHSAT053816,0.2214285714285714,0.2542857142857143,0.22,0.3042857142857142,0.0595521676989042,0.0433539780848022,0.0647927584564078,0.0538351595998094,0.0638399237732253,0.0886136255359695,0.0195331110052405,0.0824202000952834,0.0495474035254883,0.0485945688423058,0.0605050023820867,0.0614578370652691,0.0481181515007146,0.0738446879466412,0.0752739399714149,0.1067174845164364
NONHSAT054133,0.2559322033898305,0.2432203389830508,0.223728813559322,0.2771186440677966,0.0805426027977956,0.0436625688851208,0.0724883425180161,0.059347181008902,0.0703688003391267,0.0746078846969054,0.013141161509114,0.0847816871555744,0.0580754557015684,0.049597286986011,0.0635862653666808,0.0525646460364561,0.0470538363713437,0.0754557015684612,0.0746078846969054,0.0801186943620178
NONHSAT054306,0.2829512893982808,0.2356733524355301,0.2449856733524355,0.2363896848137535,0.0989247311827957,0.0508960573476702,0.0817204301075268,0.0516129032258064,0.0709677419354838,0.0688172043010752,0.025089605734767,0.0709677419354838,0.0673835125448028,0.0551971326164874,0.0659498207885304,0.0559139784946236,0.0458781362007168,0.0602150537634408,0.0724014336917562,0.0580645161290322
NONHSAT055064,0.2318840579710145,0.2383252818035426,0.2705314009661835,0.2592592592592592,0.0580645161290322,0.0387096774193548,0.0887096774193548,0.0451612903225806,0.0758064516129032,0.0709677419354838,0.0112903225806451,0.0806451612903225,0.0612903225806451,0.0548387096774193,0.0887096774193548,0.0661290322580645,0.0354838709677419,0.0741935483870967,0.082258064516129,0.0677419354838709
NONHSAT055460,0.2570356472795497,0.2305012061109622,0.2406861431251675,0.2717770034843205,0.0782701929949964,0.0462830593280914,0.072819871336669,0.0595961401000714,0.072819871336669,0.0641529664045747,0.0187634024303073,0.0747855611150822,0.0591493924231594,0.0583452466047176,0.0718370264474624,0.0513759828448892,0.0468191565403859,0.061651179413867,0.0772873481057898,0.0860436025732666
NONHSAT071835,0.3171222538990441,0.1817876907596847,0.2000670803286936,0.3010229750125776,0.1053337806105333,0.0499832271049983,0.0724589064072459,0.0893995303589399,0.071620261657162,0.0422676954042267,0.0075478027507547,0.0602146930560214,0.0630660852063066,0.0387453874538745,0.0466286481046628,0.051660516605166,0.0771553170077155,0.0508218718550821,0.0732975511573297,0.0997987252599798
NONHSAT073821,0.2558441558441558,0.2142857142857142,0.2636363636363636,0.2662337662337662,0.0702210663198959,0.0494148244473342,0.0819245773732119,0.0533159947984395,0.0650195058517555,0.0559167750325097,0.0286085825747724,0.0650195058517555,0.0806241872561768,0.0533159947984395,0.0754226267880364,0.0546163849154746,0.0403120936280884,0.0559167750325097,0.0767230169050715,0.0936280884265279
NONHSAT074576,0.3301526717557252,0.1636450381679389,0.1999045801526717,0.3062977099236641,0.1145584725536992,0.0491646778042959,0.0730310262529833,0.0935560859188544,0.0692124105011933,0.0362768496420047,0.0038186157517899,0.0544152744630071,0.0663484486873508,0.0334128878281622,0.0510739856801909,0.0491646778042959,0.0801909307875895,0.0448687350835322,0.0720763723150358,0.1088305489260143
NONHSAT083698,0.2,0.2623376623376623,0.3558441558441558,0.1818181818181818,0.0364583333333333,0.0390625,0.0885416666666666,0.0364583333333333,0.0677083333333333,0.0833333333333333,0.0416666666666666,0.0703125,0.0833333333333333,0.0755208333333333,0.1432291666666666,0.0520833333333333,0.0130208333333333,0.0651041666666666,0.0807291666666666,0.0234375
NONHSAT090759,0.3958990536277602,0.2160883280757097,0.1624605678233438,0.2255520504731861,0.1658767772511848,0.0726698262243285,0.0853080568720379,0.0726698262243285,0.0695102685624012,0.0695102685624012,0.0173775671406003,0.0600315955766192,0.0616113744075829,0.0410742496050552,0.0252764612954186,0.0347551342812006,0.0995260663507109,0.0331753554502369,0.0331753554502369,0.0584518167456556
NONHSAT094182,0.2751277683134582,0.2342419080068143,0.2440983207593088,0.2465320029204186,0.0851892418157478,0.055738103930875,0.0770354143848119,0.057076792016551,0.0733844468784227,0.0718023609589874,0.0142387732749178,0.0748448338809784,0.0688815869538761,0.0508701472556894,0.0680296945357186,0.0563465985152732,0.0477059754168187,0.055738103930875,0.0848241450651089,0.0582937811853474
NONHSAT101970,0.2999542752629172,0.191358024691358,0.2098765432098765,0.2988111568358482,0.0978733135147496,0.0516807683512462,0.0736336611022181,0.0766064486622456,0.0660873542190715,0.0429910816373199,0.0148639378001372,0.0674594100160073,0.0644866224559798,0.0432197576034758,0.0503087125543105,0.0519094443174022,0.0715755774068145,0.0535101760804939,0.0708895495083466,0.1029041847701806
NONHSAT102415,0.3373362445414847,0.2543668122270742,0.1910480349344978,0.2172489082969432,0.1245901639344262,0.0852459016393442,0.0808743169398907,0.0459016393442622,0.0786885245901639,0.0710382513661202,0.0360655737704918,0.0688524590163934,0.0524590163934426,0.0568306010928961,0.033879781420765,0.048087431693989,0.0808743169398907,0.0415300546448087,0.0404371584699453,0.0546448087431694
NONHSAT103600,0.2413793103448276,0.2528735632183908,0.219435736677116,0.2863113897596656,0.0491631799163179,0.055439330543933,0.0690376569037656,0.0669456066945606,0.0805439330543933,0.0638075313807531,0.0366108786610878,0.0721757322175732,0.0543933054393305,0.0742677824267782,0.0470711297071129,0.0439330543933054,0.0564853556485355,0.0596234309623431,0.0669456066945606,0.1035564853556485
NONHSAT114468,0.2619589977220957,0.2022779043280182,0.2214123006833713,0.3143507972665148,0.0838650865998176,0.0410209662716499,0.0628988149498632,0.0738377392889699,0.0665451230628988,0.0519598906107566,0.0150410209662716,0.068824065633546,0.0551504102096627,0.0519598906107566,0.0610756608933454,0.0533272561531449,0.056517775752051,0.0569735642661804,0.0824977210574293,0.1185050136736554
NONHSAT115703,0.3226324237560192,0.2295345104333868,0.2166934189406099,0.2311396468699839,0.1302250803858521,0.0643086816720257,0.0723472668810289,0.0546623794212218,0.0916398713826366,0.0530546623794212,0.0192926045016077,0.0659163987138263,0.067524115755627,0.045016077170418,0.062700964630225,0.0418006430868167,0.0337620578778135,0.067524115755627,0.0610932475884244,0.0691318327974276
NONHSAT119518,0.2541270635317659,0.2066033016508254,0.2551275637818909,0.2841420710355177,0.075075075075075,0.047047047047047,0.067067067067067,0.065065065065065,0.0505505505505505,0.0555555555555555,0.0365365365365365,0.064064064064064,0.07007007007007,0.056056056056056,0.0665665665665665,0.0625625625625625,0.058058058058058,0.048048048048048,0.085085085085085,0.0925925925925925
NONHSAT121206,0.2858006042296072,0.2175226586102719,0.2561933534743202,0.2404833836858006,0.085247883917775,0.0538089480048367,0.088875453446191,0.0580411124546553,0.0731559854897218,0.055018137847642,0.0272067714631197,0.0616686819830713,0.0822249093107617,0.0574365175332527,0.0683192261185006,0.0483675937122128,0.0453446191051995,0.0513905683192261,0.0713422007255139,0.0725513905683192
NONHSAT121387,0.2202346041055718,0.2448680351906158,0.3070381231671554,0.2278592375366568,0.0610149603989439,0.0337342329128776,0.0888823701965385,0.0366676444705192,0.0657084188911704,0.0850689351716045,0.0252273393957172,0.0689351716045761,0.0642417131123496,0.0756820181871516,0.1091229099442651,0.0580815488413024,0.0293341155764153,0.0501613376356702,0.0838955705485479,0.0642417131123496
NONHSAT121616,0.2289650037230081,0.2755026061057334,0.3052866716306776,0.1902457185405807,0.0607076350093109,0.0484171322160148,0.0789571694599627,0.0409683426443202,0.064804469273743,0.0837988826815642,0.0711359404096834,0.0554934823091247,0.0711359404096834,0.0871508379888268,0.102048417132216,0.0450651769087523,0.0324022346368715,0.0558659217877094,0.0532588454376163,0.0487895716945996
